Epoch,Num trials,Number correct,Time
0,8156,886,38.18342268932611
1,8156,2013,38.200910513754934
2,8156,2638,38.2062810161151
3,8156,3081,38.209870195016265
4,8156,3909,38.211455017793924
5,8156,2623,38.246519800741225
6,8156,2357,38.26349534513429
7,8156,3231,38.26025717286393
8,8156,3547,38.26322829909623
9,8156,3991,38.266378914006054
10,8156,4276,38.26908853277564
11,8156,4153,38.26841968437657
12,8156,4126,38.26975173223764
13,8156,4342,38.270441729109734
14,8156,4321,38.27475859411061
15,8156,4802,38.27848436916247
16,8156,4655,38.279650991316885
17,8156,5170,38.2784850592725
18,8156,5127,38.28225428285077
19,8156,5162,38.27830592915416
20,8156,5114,38.279256749898195
21,8156,5308,38.28076554695144
22,8156,5337,38.28704218612984
23,8156,5246,38.279472663998604
24,8156,5227,38.28260661661625
25,8156,4829,38.287940790411085
26,8156,4728,38.284655997063965
27,8156,5740,38.285194797907025
28,8156,5682,38.287808570079505
29,8156,5546,38.28186140302569
30,8156,5163,38.28794799465686
31,8156,5471,38.28679436724633
32,8156,5385,38.28902501799166
33,8156,5682,38.289453506004065
34,8156,5711,38.290223132353276
35,8156,5601,38.53792303428054
36,8156,5671,38.28804580308497
37,8156,6106,38.28779209218919
38,8156,5355,38.29104955587536
39,8156,5348,38.2928638542071
40,8156,5631,38.29528444400057
41,8156,5887,38.299398781731725
42,8156,5773,38.29347882606089
43,8156,5858,38.52488328283653
44,8156,6063,38.290898233652115
45,8156,6295,38.294925812166184
46,8156,6029,38.29586257599294
47,8156,5725,38.298851754982024
48,8156,5598,38.291724510956556
49,8156,6212,38.30326406378299
